name,name_lower,occurrences,first_offset,chapters,num_chapters,context_sample
Attendez,attendez,2,897614,121,1,"Вместо: Attendez, je кончая: за руку"
Шмита,шмит,2,902294,121,1,"часу убили генерала Шмита? повторял он сам
се"
Полноте,полнот,2,904527,"121,144",2,"серьезно кончая: ‑‑ Полноте шутить, ‑‑ сказал
о"
Крик,крик,2,908170,"121,189",2," и проскакали мимо. Крик ""французы!"" как
нар"
Грунт,грунт,2,911468,"122,173",2,"енных домов деревни Грунт, и князь Андрей заш"
Кари,кар,2,915619,122,1,"Вместо: Кари кончая: каскá, ‑‑ в"
Артиллеристы,артиллерист,2,917331,"123,125",2,"меялся. ‑‑ в Р. В.: Артиллеристы
продолжали спорить."
Тулон,тулон,2,918460,"123,188",2,"ак же выразится мой Тулон?"" думал он. ‑‑ нет "
Жирков,жирк,2,918921,123,1,"Жерков, ‑‑ в Р. В.: Жирков, Далее в тексте Р. "
Подольский,подольский,2,925579,"124,125",2,"ишут в реляциях) на
Подольский полк, стоявший пере"
Матвевны,матвевн,2,931346,125,1,Слова: Матвевны. ‑‑ нет в Р. В.
Около,около,2,934696,125,1,"Вместо: Около него толпились, ‑‑ "
Венского,венского,2,937478,"125,168",2," несмотря на потерю Венского моста, в особенност"
Леля,лел,2,939663,125,1,Вместо: Леля? ‑‑ в I изд. 68 г.:
Леня,лен,2,939750,125,1, ‑‑ в I изд. 68 г.: Леня?
Явная,явна,2,944080,"125,132",2,"ля этого выражены.
(Явная опечатка.)"
De,de,2,949137,125,1,Вместо: De beaux hommes!1110 ‑
Необходимо,необходимо,2,963218,"125,336",2,‑ во II изд. 68 г.: Необходимо
Натали,натал,2,982710,132,1,"место (в сноске): И Натали, надо признаться, к"
Ату,ат,2,989397,133,1,"Вместо: Ату ‑‑ его, ‑‑ в I изд."
Шальме,шальм,2,998299,"134,324",2,"Вместо: Обер‑Шальме, ‑‑ в изд. 73 г.: О"
Стешке,стешк,2,1003500,"135,330",2, I и II изд. 68 г.: Стешке
Обещали,обещал,2,1004734,136,1,Вместо: ‑‑ Обещали ‑‑ в I изд. 68 г.: 
Риса,рис,2,1007481,136,1,"
том печатался не у Риса, а в типографии Мам"
Боше,бош,2,1019432,136,1,"трана. До свиданья, Боше. Я тебе
оставлю луч"
Индии,инди,2,1019511,136,1,"лают губернатором в Индии,
я тебя сделаю мини"
Кашмира,кашмир,2,1019542,136,1,бя сделаю министром Кашмира… Ура! Вот он видишь
Маленький,маленький,2,1019606,136,1,"аза как тебя видел. Маленький капрал… Я видел, ка"
Turenne,turenne,2,1024030,"138,333",2,"Вместо: monsieur de Turenne, ‑‑ в изд. 73 г.: г"
Петрушкой,петрушк,2,1039447,142,1," бостонною партией,
Петрушкой‑поваром, здоровьем "
Решилась,решилась,2,1043586,143,1,Вместо: ‑‑ Решилась! Россея! ‑‑ в I изд
Обойдя,обойд,2,1048745,143,1,"Вместо: Обойдя по саду круг, ‑‑ в "
Les Chevaliers,chevaliers,2,1052116,"143,316",2,Слов: Les Chevaliers du Cygne. ‑‑ нет в 
Cygne,cygne,2,1052134,"143,316",2,: Les Chevaliers du Cygne. ‑‑ нет в изд. 73 г
Шевардинском,шевардинск,2,1053536,"143,274",2,"о было сражение при Шевардинском редуте, кончая: при"
Несут,несут,2,1055344,143,1,"есто: ‑‑ Вот они!.. Несут, идут… Вот она… ‑‑ "
Шевардинский,шевардинский,2,1055814,143,1,Вместо: Шевардинский редут (бывший еще в
Также,такж,2,1068400,"144,146",2,"‑‑ нет
в изд. 73 г. Также нет этого текста в "
Гамбургскую,гамбургску,2,1073507,144,1,Вместо: Гамбургскую ‑‑ в изд. 69 г.: эт
Ideville,ideville,2,1076696,"144,320",2,Вместо: Lelorme d'Ideville. ‑‑ в изд. 73 г.: Л
Пора,пор,2,1076892,144,1,"т знаменитый город! Пора, ‑‑ в
изд. 69 г. (в"
Rastopchine,rastopchine,2,1082750,"144,327",2,triotisme féroce de Rastopchine; ‑‑ в изд. 69 г.и и
Здравствуйте,здравствуйт,2,1083635,"144,336",2,"и, ‑‑ в изд. 69 г.:
Здравствуйте, господа!"
Вилии,вили,2,1092441,"144,250",2,Вместо: Висле ‑‑ Вилии (по рукописи). Опеч
Винценгероде,винценгерод,2,1092639,"144,146",2,Вместо: Винценгероде ‑‑ Винцингероде
Ангина,анг,2,1093856,"144,336",2,есто (в сноске): ‑‑ Ангина? ‑‑ в изд. 69 г. (в
Этих,этих,2,1096505,"144,336",2,Вместо (в сноске): Этих средств больше ‑‑ в
Дружок,дружок,2,1098158,"144,336",2,"r, ‑‑ в изд. 73 г.: Дружок мой,"
Стрелки,стрелк,2,1101422,"144,336",2,Вместо (в сноске): Стрелки 86‑го вперед! ‑‑ в 
Спасибо,спасибо,2,1102386,"144,336",2,"есто (в сноске): ‑‑ Спасибо, милый друг, ‑‑ в и"
Своим,своим,2,1104206,"144,336",2," сохранении Вас
под Своим священным кровом. ‑"
Записка,записк,2,1104967,"144,146",2,"Вместо: Записка, поданная Бенигсено"
Баговута,баговут,2,1106186,144,1,та ‑‑ в изд. 69 г.: Баговута
Идите,идит,2,1111102,144,1,"Но нет, он умирает… Идите же!"
Дьяволы,дьявол,2,1111250,"144,336",2,‑‑ Иди! иди! Черти! Дьяволы!.. ‑‑ в изд. 69 г.:
Проходите,проходит,2,1111298,"144,145",2,"Идите, чорт возьми… Проходите, тридцать тысяч дья"
Отзыв,отзыв,2,1117910,"145,336",2,есто (в сноске): ‑‑ Отзыв? ‑‑ в изд. 69 г.: ‑
Naples,naples,2,1121628,"145,324",2,"e d'Ekmuhle, roi de Naples ‑‑ в изд. 69
г. и и"
Статьи,стать,2,1144217,"146,336",2," 73 г.: Приложение. Статьи о кампании
12‑го го"
Вопросы,вопрос,2,1144313,"146,311",2,"см. приложение
XIX: Вопросы истории. Также разд"
Деревенские,деревенски,2,1147218,146,1,"Вместо: Деревенские жители, не имея ясн"
Семейная,семейна,2,1161444,"152,310",2, Пьер у Болконских. Семейная сцена между маленьк
Гости,гост,2,1163855,"157,238",2,"Приезд Ахросимовой. Гости
идут к столу. Обед."
Пение,пени,2,1164023,"158,234",2,Глава XVII. Пение молодежи. Слезы Сон
Танцы,танц,2,1164176,"158,244",2,"иколай поют ""Ключ"". Танцы. Граф Илья Андрееви"
Катишь,катишь,2,1164415,158,1,"я Василия с
княжной Катишь о скрытии завещания"
Спор,спор,2,1164884,158,1," и Анна
Михайловна. Спор и борьба из‑за порт"
Прощание,прощани,2,1165547,"158,246",2,"ляет брата образом. Прощание князя
Андрея с отцо"
Распоряжения,распоряжени,2,1165815,"159,173",2,"главнокомандующего. Распоряжения
полкового командира"
Тимохиным,тимохиным,2,1166089,160,1,"й
роты и разговор с Тимохиным. Вызов Кутузовым До"
Солдатские,солдатски,2,1166202,"160,305",2,"зговор с Тимохиным. Солдатские
толки после смотра."
Теляниным,теляниным,2,1166997,"162,212",2,"нисова об истории с
Теляниным, вызвавшей ссору Ни"
Энса,энс,2,1167177,"163,164",2," Вене. Переход реки Энса.
Несвицкий угощает "
Давка,давк,2,1167391,"164,278",2,"ми моста через Энс. Давка
на мосту. Толки про"
Общий,общий,2,1168908,"168,181",2,"еном Марии‑Терезии. Общий интерес и внимание
"
Наступление,наступлени,2,1172036,"177,292",2,"го Николая Ростова.
Наступление ночи. Остановка вой"
Стрельба,стрельб,2,1178301,"189,300",2,"нцузских фланкеров. Стрельба
французов по Ростов"
Столкновение,столкновени,2,1179115,"191,231",2,Глава XVI. Столкновение четвертой колонны с
Поле,пол,2,1179817,"193,313",2,"главнокомандующего. Поле с видом убитых и
ра"
Причины,причин,2,1181481,"196,298",2,терлицком сражении. Причины выбора Багратиона г
Решение,решени,2,1182330,"199,255",2,отношениях с женою. Решение уехать в Петербург.
Суждение,суждени,2,1183242,"202,210",2,вления после дуэли. Суждение матери Долохова о с
Бал,бал,2,1183592,"203,291",2,"Глава XII. Бал ""подростков"" у Иоге"
Отказ,отказ,2,1184502,"207,268",2,нного ей Денисовым. Отказ графини Денисову и 
Болезнь,болезнь,2,1185912,"209,267",2,"ле кампании 1805
г. Болезнь маленького Николушк"
Киеве,киев,2,1186169,210,1,Глава X. Пьер в Киеве. Вызов им всех упра
Задушевный,задушевный,2,1186664,"210,272",2,"ена в князе Андрее. Задушевный разговор Пьера
с кн"
Павлоградском,павлоградск,2,1187406,"211,230",2," и болезни солдат в
Павлоградском полку. Употребление"
Употребление,употреблени,2,1187427,"211,336",2,авлоградском полку. Употребление солдатами в пищу Ма
Сперанским,сперанским,2,1190679,"220,221",2,стреча и разговор с Сперанским
Французский,французский,2,1191399,"223,280",2,"бургского общества. Французский кружок
Наполеоновск"
Вступление,вступлени,2,1193229,"226,279",2," Андрея к Ростовым. Вступление князя Андрея в
особ"
Страх,страх,2,1193723,"227,336",2,"ый день у Ростовых. Страх в доме
Ростовых пер"
Ослабление,ослаблени,2,1194575,"228,262",2,Глава XXV. Ослабление здоровья и характер
Усиление,усилени,2,1194634,"228,306",2," князя Болконского.
Усиление его раздражительнос"
Раздражение,раздражени,2,1194882,"229,237",2,наченного им срока. Раздражение старого князя проти
Письма,письм,2,1195235,"230,262",2,авлоградском полку. Письма к нему родных о рас
Изменение,изменени,2,1197813,"236,290",2,Глава I. Изменение жизни Пьера после п
Лопухин,лопух,2,1198575,"238,321",2,"и: Растопчин, князь
Лопухин, Пьер, Борис Друбец"
Неудача,неудач,2,1201421,"246,306",2,од с шубой. Отъезд. Неудача попытки увоза Наташ
Восторженное,восторженно,2,1203016,"250,300",2,"ступление в Россию.
Восторженное отношение войск к Н"
Вспышка,вспышк,2,1203811,"251,291",2,"ератором
французов. Вспышка гнева Наполеона"
Ласковое,ласково,2,1203900,"252,305",2,"а обед к Наполеону.
Ласковое обращение с ним Нап"
Прения,прени,2,1205089,"255,277",2,"излагает свой план. Прения. Мысли князя
Андрея"
Ранение,ранени,2,1208617,"264,277",2,"рдировка Смоленска. Ранение кухарки
Ферапонтова"
Богучарово,богучарово,2,1209997,"267,269",2,и с больным отцом в Богучарово. Болезнь старика Бо
Укладка,укладк,2,1211170,"270,278",2,ние Ростовым бунта. Укладка вещей и отъезд княж
Военный Совет,совет,2,1215875,"277,325",2,Глава IV. Военный Совет в Филях. Генералы р
Ключарева,ключар,2,1216838,"278,319",2," о масонстве и деле
Ключарева и Верещагина. Настр"
Коляска,коляск,2,1217200,278,1,"и по
укладке вещей. Коляска с раненым князем Ан"
Шествие,шестви,2,1218400,"278,295",2,"ов с целовальником. Шествие толпы по улице.
Чте"
Растопчинской,растопчинск,2,1218439,"278,335",2,"ице.
Чтение в толпе Растопчинской афиши. Сцена с поли"
Анализ,анализ,2,1226027,"292,304",2,Глава VIII. Анализ деятельности Наполе
Дальнейшее,дальнейше,2,1228456,"299,336",2, смоленской дороге. Дальнейшее разложение французс
Партизанская,партизанска,2,1228803,299,1,"Глава II. Партизанская война, как один из "
Новый,новый,2,1233925,"308,336",2,"юю перемену в себе. Новый
взгляд его на жизнь"
Определение,определени,2,1238630,311,1,"и нескольких людей.
Определение власти и силы, прои"
Предмет,предмет,2,1238800,311,1,Глава IX. Предмет истории. Вопрос о с
Степан Степанович,степанович,2,1241140,"312,314",2,Апраксин гр. Степан Степанович (1757‑‑1827) ‑‑ ген
Густав,густав,2,1241604,"312,332",2,Армфельт гр. Густав‑Мориц (1757‑‑1814) 
Трою,тро,2,1242457,"312,320",2," вождей, осаждавших Трою ‑‑
III 266."
Смоленский,смоленский,2,1242520,"312,320",2,‑‑ в 1807‑‑1822 гг. Смоленский губернатор ‑‑
Умер,умер,2,1242998,"313,323",2,"‑й западной армией. Умер от
раны, полученной"
Балашов Александр Дмитриевич,дмитриевич,2,1243406,"313,316",2,Балашов Александр Дмитриевич (1770‑‑1837) ‑‑ при
Бельяр Огюстен,огюстен,2,1244629,313,1,Бельяр Огюстен (1769‑‑1832) ‑‑ фра
Леонтий Леонтьевич,леонтьевич,2,1244907,"313,322",2,Беннигсен гр. Леонтий Леонтьевич (1745‑‑1826) ‑‑ в к
Пултуском,пултуск,2,1244986,"313,320",2,итель французов под Пултуском. В 1807 г. ‑‑ главн
Швеции,швеци,2,1245532,"313,330",2,"тическим
правителем Швеции. С 1818 г. король ш"
Спб,спб,2,1246913,313,1,"елению"". Тт.
I‑‑II, Спб. 1859, т. III, Спб."
"Мария
Буонапарте",буонапарт,2,1247237,"313,324",2,"она Бонапарта Карло‑Мария
Буонапарте (1746‑‑1785), по пр"
Каролина,карол,2,1247880,"313,324",2,"огиня
гвастальская. Каролина (1782‑‑ 1839), вели"
Браницкий Владислав Кса,кс,2,1248224,313,1,Браницкий Владислав Кса верьевич (1782‑‑184
Веймар,веймар,2,1250088,"314,316",2,"о герцогства Саксен‑Веймар‑Эйзенахского в
Герм"
Автор,автор,2,1254380,"315,320",2,"рпусе в Петербурге. Автор ряда
произведений в"
Юпитера,юпитер,2,1254730,"315,316",2,"еской мифологии сын Юпитера и Алкмены,
олицетво"
Юрий Владимирович,владимирович,2,1258383,"316,321",2,Долгоруков кн. Юрий Владимирович (1740‑‑1830) ‑‑ ген
Дорохов Иван Семенович,семенович,2,1258587,"316,335",2,Дорохов Иван Семенович (1762‑‑1815) ‑‑ рус
Дюрок Жерар,жерар,2,1259193,"316,336",2,"Дюрок Жерар‑Кристоф‑Мишель, гер"
Антуан,антуан,2,1259408,"316,336",2,Дюронель гр. Антуан‑Жан‑Огюст (1771‑‑18
Менелая,менела,2,1260096,"316,325",2,"ологии ‑‑ жена царя Менелая, которую похитил
сы"
Приама,приам,2,1260141,"316,325",2,сын троянского царя Приама ‑‑ Парис ‑‑ I 258.
Вюртембергская,вюртембергска,2,1260300,"316,322",2,"на, рожд. принцесса Вюртембергская, с 1788 г. жена
Фра"
Симон,симон,2,1261322,"316,325",2,ар. Франсуа Паскаль‑Симон (1779‑‑1837) ‑‑ фра
Морис,морис,2,1261401,"316,331",2,Жерар гр. Морис‑Этьенн (1773‑‑1852)
Таше,таш,2,1261790,316,1,"рия‑Роза, рожденная Таше де‑ла Пажери
(1763‑"
Кадудаль,кадудаль,2,1262358,"316,317",2,Жорж. См. Кадудаль Ж.
Доминик,доминик,2,1266545,"319,320",2,Компан гр. Жан‑Доминик (1769‑‑1845) ‑‑ фра
Король Римский,римский,2,1267832,"319,325",2,Король Римский. См. Наполеон II.
Юлия,юли,2,1268097,319,1,"рюднер бар. Варвара‑Юлия, рожд. Фитингоф (17"
Асперне,асперн,2,1270411,"320,321",2,"рии, в сражении при Асперне был смертельно ране"
Находится,находитс,2,1271086,"320,327",2,". Найдена в
1506 г. Находится в Ватиканском дворц"
Известен,известен,2,1272519,"321,322",2,"ерине был в России. Известен как остроумный, лег"
Жак,жак,2,1273441,"321,328",2,"auriston) Александр‑Жак‑Бернар Ло, маркиз ("
Бернар Ло,ло,2,1273445,321,1,"ston) Александр‑Жак‑Бернар Ло, маркиз (1768‑‑1828"
Ульмом,ульм,2,1275307,"322,333",2,"ерал. В 1805 г. под Ульмом был
окружен француз"
Жорж Дандэн,дандэн,2,1278527,323,1,"‑‑ Жорж Дандэн (""Жорж Дандэн или о"
Кадудаля,кадудал,2,1279472,"323,336",2," заговоре Пишегрю и Кадудаля
был арестован, суди"
Америку,америк,2,1279531,323,1,"из Франции. Уехал в Америку. В 1805 г.
Александ"
Палена,пален,2,1279582,323,1,отправил к нему гр. Палена с приглашением всту
Бартелеми,бартелем,2,1280277,"323,330",2,н‑Дюверне бар. Режи‑Бартелеми (1779‑‑1816) ‑‑ фра
Неаполитанский,неаполитанский,2,1280984,"324,336",2,") ‑‑ Иоахим, король Неаполитанский (Le roi de Naples
1"
Нарышкин Александр Львович,львович,2,1283014,"324,327",2,Нарышкин Александр Львович (1760‑‑1826) ‑‑ в 1
Штапс,штапс,2,1283754,"324,327",2,нь Наполеона I. См. Штапс Ф.
Филипп Осипович,осипович,2,1286598,"325,330",2,"Паулуччи маркиз, Филипп Осипович (1779‑‑1849) ‑‑ ген"
Пушкина,пушк,2,1290124,327,1,"‑‑ поэт, дядя А. С. Пушкина ‑‑ III
176."
Исповедь,исповедь,2,1293853,"328,336",2,"‑‑ ""Исповедь"" (Confessions 1765)"
Новая Элоиза,элоиз,2,1293902,"328,336",2,"‑‑ ""Новая Элоиза"" (Nouvelle Héloïse)"
Сочинений,сочинений,2,1313041,336,1," следующих издания ""Сочинений графа Л. Н. Толстог"
Философские,философски,2,1313433,336,1,ностранных текстов. Философские и исторические расс
Кирилл,кирилл,2,1332803,336,1,"солнце, а, господин Кирилл? Точно весна."
Кирил,кирил,2,1332884,336,1,"5 И потом, господин Кирил, вам стоит сказать "
Довольно,довольно,2,1335936,336,1,997 Довольно уже я представлял и
Питт,питт,2,1338552,336,1,"как говорил
недавно Питт,"
